filename,cluster
egon-schiele_conversion-1912.jpg,1
egon-schiele_crouching-figure-valerie-neuzil-1913.jpg,0
egon-schiele_danae-1909.jpg,4
egon-schiele_dead-city-city-on-the-blue-river-1911.jpg,7
egon-schiele_dead-mother-1910.jpg,1
egon-schiele_death-and-the-maiden-1915.jpg,4
egon-schiele_design-for-a-postcard-1911.jpg,0
egon-schiele_deuring-castle-bregenz-1912.jpg,4
egon-schiele_double-portrait-chief-inspector-heinrich-benesch-and-his-son-otto-1913.jpg,1
egon-schiele_double-self-portrait-1915.jpg,2
egon-schiele_edge-of-town-krumau-town-crescent-1918.jpg,4
egon-schiele_female-nude-1910-1.jpg,0
egon-schiele_female-nude-1910.jpg,1
egon-schiele_female-nude-lying-on-her-stomach-1917.jpg,2
egon-schiele_field-landscape-kreuzberg-near-krumau-1910.jpg,7
egon-schiele_field-of-flowers-1910.jpg,4
egon-schiele_fighter-1913.jpg,1
egon-schiele_forest-with-sunlit-clearing-in-the-background-1907.jpg,3
egon-schiele_four-trees-1917.jpg,3
egon-schiele_fuchsia-1910.jpg,2
egon-schiele_girl-in-a-blue-apron-1912.jpg,4
egon-schiele_girl-in-black-1911.jpg,1
egon-schiele_girl-with-green-pinafore-1910.jpg,0
egon-schiele_girl-with-hood-1910.jpg,1
egon-schiele_harbor-of-trieste-1907.jpg,4
egon-schiele_head-of-dr-fritsch-1917.jpg,2
egon-schiele_hermits-1912.jpg,6
egon-schiele_hindering-the-artist-is-a-crime-it-is-murdering-life-in-the-bud-1912.jpg,1
egon-schiele_house-between-trees-i-1908.jpg,4
egon-schiele_house-on-a-river-old-house-i-1915.jpg,7
egon-schiele_house-with-a-bay-window-in-the-garden-1907.jpg,7
egon-schiele_house-with-drying-laundry-1917.jpg,7
egon-schiele_house-with-shingles-1915.jpg,7
egon-schiele_houses-by-the-river-the-old-city-1914.jpg,7
egon-schiele_houses-on-the-moldau-krumau-1910.jpg,7
egon-schiele_houses-on-the-town-square-in-klosterneuberg-1908.jpg,7
egon-schiele_houses-with-laundry-seeburg-1914.jpg,7
egon-schiele_i-love-antitheses-1912.jpg,1
egon-schiele_island-town-krumau-town-crescent-1915.jpg,5
egon-schiele_kneeling-female-nude-back-view-1915.jpg,2
egon-schiele_kneeling-semi-nude-1911.jpg,2
egon-schiele_kneeling-young-man-1908.jpg,1
egon-schiele_krumau-1911.jpg,7
egon-schiele_krumau-on-the-molde-1912.jpg,4
egon-schiele_krumau-on-the-molde-the-small-city.jpg,7
egon-schiele_krumau-town-crescent-i-1915.jpg,0
egon-schiele_landscape-at-krumau-1916.jpg,4
egon-schiele_landscape-in-lower-austria-1907.jpg,3
egon-schiele_levitation-1915.jpg,4
egon-schiele_little-girl-with-blond-hair-in-a-red-dress-1916.jpg,6
egon-schiele_little-tree-chestnut-tree-at-lake-constance-1912.jpg,2
egon-schiele_long-haired-nude-bent-over-forward-jerk-view-1918.jpg,2
egon-schiele_lovers-man-and-woman-1914.jpg,1
egon-schiele_madame-schiele-1917.jpg,2
egon-schiele_madame-sohn-1918.jpg,2
egon-schiele_male-nude.jpg,2
egon-schiele_man-bencind-down-deeply-1914.jpg,1
egon-schiele_man-with-blue-headband-and-hand-on-cheek-1909.jpg,2
egon-schiele_meadow-church-and-houses-1912.jpg,7
egon-schiele_meadow-with-village-in-background-1907.jpg,3
egon-schiele_melon-1905.jpg,1
egon-schiele_moa-1911.jpg,1
egon-schiele_mother-and-child-1914-1.jpg,1
egon-schiele_mother-and-child-1914.jpg,2
egon-schiele_mother-and-child-madonna-1908.jpg,1
egon-schiele_mother-with-two-children-1917.jpg,0
egon-schiele_mountain-torrent-1918.jpg,4
egon-schiele_old-brick-house-in-carinthia-1913.jpg,7
egon-schiele_old-houses-in-krumau-1914.jpg,7
egon-schiele_on-the-beach-moonlight-1907.jpg,6
egon-schiele_peasant-homestead-in-a-landscape-1913.jpg,4
egon-schiele_peasants-jug-1918.jpg,0
egon-schiele_poldi-lodzinsky-1910.jpg,1
egon-schiele_portrait-of-a-man-with-a-floppy-hat-portrait-of-erwin-dominilk-osen-1910.jpg,0
egon-schiele_portrait-of-a-woman-1912.jpg,0
egon-schiele_portrait-of-an-old-man-johann-harms-1916.jpg,1
egon-schiele_portrait-of-dr-hugo-koller-1918.jpg,4
egon-schiele_portrait-of-dr-viktor-ritter-von-bauer-1917.jpg,0
egon-schiele_portrait-of-edith-schiele-1918.jpg,2
egon-schiele_portrait-of-edith-schiele-the-artist-s-wife-1915.jpg,0
egon-schiele_portrait-of-eduard-kosmack-frontal-with-clasped-hands-1910.jpg,2
egon-schiele_portrait-of-eduard-kosmack-with-raised-left-hand-1910.jpg,1
egon-schiele_portrait-of-erich-lederer-1912.jpg,1
egon-schiele_portrait-of-friederike-maria-beer-1914.jpg,0
egon-schiele_portrait-of-gerti-schiele-1909.jpg,6
egon-schiele_portrait-of-heinrich-benesch-1917.jpg,0
egon-schiele_portrait-of-heinrich-rieger-1917.jpg,6
egon-schiele_portrait-of-johann-harms-1916.jpg,2
egon-schiele_portrait-of-karl-maylander-1917.jpg,6
egon-schiele_portrait-of-karl-zakovsek-1910.jpg,1
egon-schiele_portrait-of-leopold-czihaczek-1907.jpg,6
egon-schiele_portrait-of-leopold-czihaczek-head-of-a-bearded-man-i-1907.jpg,1
egon-schiele_portrait-of-leopold-czihaczek-in-profile-facing-left-1907.jpg,1
egon-schiele_portrait-of-leopold-czihaczek-standing-1907.jpg,6
egon-schiele_portrait-of-madame-dr-horak-1910.jpg,2
egon-schiele_portrait-of-marga-boerner-1917.jpg,0
egon-schiele_portrait-of-miss-waerndorfer-1913.jpg,2
egon-schiele_portrait-of-the-actress-marga-boerner-1917.jpg,0
egon-schiele_portrait-of-the-artist-s-wife-1917.jpg,6
egon-schiele_portrait-of-the-artist-s-wife-seated-holding-her-right-leg-1917.jpg,0
egon-schiele_portrait-of-the-composer-arthur-lowenstein-1909.jpg,6
egon-schiele_portrait-of-the-painter-anton-peschka-1909.jpg,6
egon-schiele_portrait-of-the-painter-max-oppenheimer-1910.jpg,6
egon-schiele_portrait-of-the-publisher-eduard-kosmack-1910.jpg,6
egon-schiele_portrait-of-valerie-neuzil-1912.jpg,1
egon-schiele_portrait-of-victor-ritter-von-bauer-1918.jpg,1
egon-schiele_poster-for-the-vienna-secession-49th-exhibition-die-freunde-1918.jpg,0
egon-schiele_pregnant-woman-and-death-1911.jpg,4
egon-schiele_procession-1911.jpg,4
egon-schiele_prophets-double-self-portrait-1911.jpg,4
egon-schiele_reclining-boy-leaning-on-his-elbow-1917.jpg,1
egon-schiele_reclining-female-nude-1908.jpg,1
egon-schiele_reclining-female-nude-1917.jpg,4
egon-schiele_reclining-girl-on-a-pillow-1910.jpg,2
egon-schiele_reclining-semi-nude-with-red-hat-1910.jpg,1
egon-schiele_reclining-woman-with-blond-hair-1914.jpg,4
egon-schiele_reclining-woman-with-blonde-hair-1912.jpg,2
egon-schiele_reclining-woman-with-green-stockings-adele-harms-1917.jpg,1
egon-schiele_reclining-woman-with-red-blouse-1908.jpg,1
egon-schiele_river-landscape-1913.jpg,4
egon-schiele_rufer-1913.jpg,6
egon-schiele_russian-prisoner-of-war-grigori-kladjishuli-1916.jpg,0
egon-schiele_russian-prisoner-of-war-with-fur-hat-1915.jpg,2
egon-schiele_sailing-boat-with-reflection-in-the-water-1908.jpg,1
egon-schiele_sailing-ship-with-dinghy-1908.jpg,5
egon-schiele_sarena-lederer-1917.jpg,0
egon-schiele_sawmill-1913.jpg,7
egon-schiele_schiele-s-room-in-neulengbach-1911.jpg,5
egon-schiele_seated-child-1917.jpg,2
egon-schiele_seated-child-1918.jpg,1
egon-schiele_seated-couple-egon-and-edith-schiele-1915.jpg,4
egon-schiele_seated-girl-1910.jpg,1
egon-schiele_seated-girl-facing-front-1911.jpg,1
egon-schiele_seated-girl-with-bare-torso-and-light-blue-skirt-1911.jpg,6
egon-schiele_seated-girl-with-raised-left-leg-1911.jpg,1
egon-schiele_seated-male-nude-1910.jpg,1
egon-schiele_seated-male-nude-right-hand-outstretched-1910.jpg,0
egon-schiele_seated-woman-1913.jpg,2
egon-schiele_seated-woman-in-violet-stockings-1917.jpg,0
egon-schiele_seated-woman-with-bent-knee-1917.jpg,1
egon-schiele_seated-woman-with-green-stockings-1918.jpg,1
egon-schiele_seated-woman-with-her-left-hand-in-her-hair-1914.jpg,0
egon-schiele_seated-young-girl-1910.jpg,1
egon-schiele_self-portrait-1910-1.jpg,2
egon-schiele_self-portrait-1910.jpg,0
egon-schiele_self-portrait-1911.jpg,1
egon-schiele_self-portrait-1912-1.jpg,0
egon-schiele_self-portrait-1912.jpg,6
egon-schiele_self-portrait-1914.jpg,1
egon-schiele_self-portrait-as-prisoner-1912.jpg,1
egon-schiele_self-portrait-as-st-sebastian-1914.jpg,2
egon-schiele_self-portrait-as-st-sebastian-poster-1914.jpg,0
egon-schiele_self-portrait-facing-right-1907.jpg,6
egon-schiele_self-portrait-in-a-jerkin-with-right-elbow-raised-1914.jpg,1
egon-schiele_self-portrait-in-lavender-and-dark-suit-standing-1914.jpg,1
egon-schiele_self-portrait-nude-1910.jpg,1
egon-schiele_self-portrait-with-arm-twisting-above-head-1910.jpg,1
egon-schiele_self-portrait-with-black-vase-and-spread-fingers-1911.jpg,1
egon-schiele_self-portrait-with-brown-background-1912.jpg,1
egon-schiele_self-portrait-with-checkered-shirt-1917.jpg,0
egon-schiele_self-portrait-with-chinese-lantern-fruits-1912.jpg,5
egon-schiele_self-portrait-with-hand-to-cheek-1910.jpg,1
egon-schiele_self-portrait-with-hands-on-chest-1910.jpg,0
egon-schiele_self-portrait-with-outstretched-arms-1911.jpg,1
egon-schiele_self-portrait-with-raised-arms-back-view-1912.jpg,1
egon-schiele_self-portrait-with-spread-fingers-1909.jpg,2
egon-schiele_semi-nude-back-view-1918.jpg,2
egon-schiele_semi-nude-with-colored-skirt-and-raised-arms-1911.jpg,6
egon-schiele_setting-sun-1913.jpg,7
egon-schiele_silhouette-of-klosterneuburg.jpg,7
egon-schiele_single-houses-1915.jpg,7
egon-schiele_sitting-child-1916.jpg,2
egon-schiele_sitting-woman-1914.jpg,0
egon-schiele_sitting-woman-1918.jpg,2
egon-schiele_sitting-woman-in-a-green-blouse-1913.jpg,0
egon-schiele_sleeping-child-1910.jpg,4
egon-schiele_spitalskirche-molding-1918.jpg,7
egon-schiele_standing-female-nude-in-a-blue-robe-1913.jpg,0
egon-schiele_standing-figure-with-halo-1913.jpg,2
egon-schiele_standing-girl-in-a-blue-dress-and-green-stockings-back-view-1913.jpg,2
egon-schiele_standing-girl-in-a-plaid-garment.jpg,0
egon-schiele_standing-male-nude-1910.jpg,2
egon-schiele_standing-male-nude-back-view-1910.jpg,2
egon-schiele_standing-male-nude-with-a-red-loincloth-1914.jpg,2
egon-schiele_standing-nude-with-large-hat-gertrude-schiele-1910.jpg,2
egon-schiele_standing-woman-1908.jpg,6
egon-schiele_standing-woman-in-red-1913.jpg,2
egon-schiele_stein-on-the-danube-1913.jpg,7
egon-schiele_stein-on-the-danube-seen-from-the-kreuzberg-1913.jpg,7
egon-schiele_stein-on-the-danube-seen-from-the-south-1913.jpg,7
egon-schiele_street-in-krumau-1917.jpg,0
egon-schiele_study-of-hands-1913.jpg,2
egon-schiele_summer-landscape-krumau-1917.jpg,4
egon-schiele_sunflower-1908.jpg,4
egon-schiele_sunflower-1909.jpg,4
egon-schiele_sunflowers-1911-1.jpg,1
egon-schiele_sunflowers-1911.jpg,4
egon-schiele_the-art-dealer-guido-arnot-1918.jpg,6
egon-schiele_the-artist-s-mother-sleeping-1911.jpg,4
egon-schiele_the-artist-s-sister-in-law-in-a-striped-dress-1917.jpg,2
egon-schiele_the-artist-s-sister-melanie-1908.jpg,6
egon-schiele_the-artist-s-wife-seated-1918.jpg,1
egon-schiele_the-blind-1913.jpg,4
egon-schiele_the-bridge-1913.jpg,7
egon-schiele_the-brother-1911.jpg,1
egon-schiele_the-dancer-moa-1911.jpg,6
egon-schiele_the-daydreamer-gerti-schiele-1911.jpg,6
egon-schiele_the-embrace-1917.jpg,4
egon-schiele_the-family-1918.jpg,1
egon-schiele_the-green-stocking-1914.jpg,2
egon-schiele_the-holy-family-1913.jpg,4
egon-schiele_the-mill-1916.jpg,7
egon-schiele_the-scornful-woman-1910.jpg,1
egon-schiele_the-self-seers-death-and-man-1911.jpg,1
egon-schiele_the-sleeping-girl-1913.jpg,2
egon-schiele_the-small-city-dead-city-1912.jpg,4
egon-schiele_the-truth-was-revealed-1913.jpg,4
egon-schiele_three-girls-1911.jpg,1
egon-schiele_town-on-the-blue-river-1910.jpg,0
egon-schiele_trees-mirrored-in-a-pond-1907.jpg,3
egon-schiele_trieste-fishing-boat-1912.jpg,0
egon-schiele_triple-self-portrait-1913.jpg,0
egon-schiele_two-boys-1910.jpg,1
egon-schiele_two-female-nudes-one-reclining-one-kneeling-1912.jpg,2
egon-schiele_two-friends-1912.jpg,2
egon-schiele_two-girls-1911.jpg,4
egon-schiele_two-girls-lying-entwined-1915.jpg,1
egon-schiele_two-girls-on-a-fringed-blanket-1911.jpg,1
egon-schiele_two-guttersnipes-1910.jpg,6
egon-schiele_two-kneeling-figures-parallelogram-1913.jpg,2
egon-schiele_two-little-girls-1911.jpg,1
egon-schiele_two-seated-girls-1911.jpg,4
egon-schiele_untitled.jpg,2
egon-schiele_upright-standing-woman-1912.jpg,0
egon-schiele_view-from-the-drawing-classroom-klosterneuburg.jpg,7
egon-schiele_view-into-the-apartment-of-leopold-and-marie-czihaczek-1907.jpg,5
egon-schiele_village-by-the-river-1908.jpg,7
egon-schiele_village-with-mountains-1907.jpg,4
egon-schiele_vorstadt-1914.jpg,7
egon-schiele_wally-with-a-red-blouse.jpg,0
egon-schiele_water-sprites-1908.jpg,7
egon-schiele_willy-lidl-1910.jpg,2
egon-schiele_winding-brook-1906.jpg,3
egon-schiele_windows-facade-of-a-house-1914.jpg,0
egon-schiele_winter-trees-1912.jpg,4
egon-schiele_woman-in-a-green-blouse-and-muff-1915.jpg,1
egon-schiele_woman-in-black-stockings-1913.jpg,2
egon-schiele_woman-undressing-1914.jpg,0
egon-schiele_woman-with-black-hat-1909.jpg,6
egon-schiele_woman-with-black-stockings-1912.jpg,0
egon-schiele_woman-with-blue-stockings-1912.jpg,1
egon-schiele_woman-with-greyhound-edith-schiele-1916.jpg,1
egon-schiele_woman-with-long-hair-1911.jpg,4
egon-schiele_woodland-prayer-1915.jpg,0
egon-schiele_yellow-city-1914.jpg,4
egon-schiele_young-boy-1918.jpg,0
egon-schiele_young-mother-1914.jpg,1
eileen-agar_ploumanach.jpg,4
eileen-agar_self-portrait-1927.jpg,0
eileen-agar_the-shell-1934.jpg,0
el-greco_a-boy-blowing-on-an-ember-to-light-a-candle.jpg,6
el-greco_a-prelate.jpg,6
el-greco_adoration-of-the-shepherds-1.jpg,1
el-greco_adoration-of-the-shepherds-2.jpg,1
el-greco_adoration-of-the-shepherds.jpg,1
el-greco_allegory-of-camaldolese-order-1600.jpg,5
el-greco_annunciation-1.jpg,1
el-greco_annunciation-2.jpg,1
el-greco_annunciation-3.jpg,1
el-greco_annunciation.jpg,1
el-greco_antonio-de-covarrubias-1594.jpg,6
el-greco_apostle-st-andrew-1.jpg,6
el-greco_apostle-st-andrew.jpg,6
el-greco_apostle-st-james-the-greater-1606.jpg,6
el-greco_apostle-st-james-the-less.jpg,6
el-greco_apostle-st-john-the-evangelist.jpg,6
el-greco_apostle-st-matthew.jpg,1
el-greco_apostle-st-paul.jpg,6
el-greco_apostle-st-peter.jpg,6
el-greco_apostle-st-philip.jpg,6
el-greco_apostle-st-simon.jpg,1
el-greco_apostle-st-thaddeus-jude.jpg,6
el-greco_apostle-st-thomas.jpg,1
el-greco_apostles-peter-and-paul-1592.jpg,5
el-greco_apparition-of-the-virgin-to-st-lawrence.jpg,5
el-greco_ascension-of-jesus.jpg,1
el-greco_assumption-of-the-virgin-1577.jpg,5
el-greco_baptism-of-christ-1568.jpg,1
el-greco_baptism-of-christ-1600.jpg,4
el-greco_baptism-of-christ.jpg,1
el-greco_christ-1585.jpg,6
el-greco_christ-as-saviour.jpg,6
el-greco_christ-blessing-the-saviour-of-the-world.jpg,6
el-greco_christ-carrying-the-cross-1.jpg,6
el-greco_christ-carrying-the-cross.jpg,6
el-greco_christ-driving-the-traders-from-the-temple-1570.jpg,5
el-greco_christ-driving-the-traders-from-the-temple-1576.jpg,5
el-greco_christ-healing-the-blind-1578.jpg,5
el-greco_christ-healing-the-blind-man-1560.jpg,5
el-greco_christ-in-agony-on-the-cross.jpg,1
el-greco_christ-in-the-olive-garden.jpg,5
el-greco_christ-on-a-cross-1610.jpg,1
el-greco_christ-on-the-cross-1587.jpg,4
el-greco_christ-on-the-cross-adored-by-two-donors.jpg,1
el-greco_christ-on-the-cross-with-two-maries-and-st-john-1588.jpg,5
el-greco_concert-of-angels.jpg,1
el-greco_coronation-of-the-virgin-1591-1.jpg,1
el-greco_coronation-of-the-virgin-1591.jpg,1
el-greco_coronation-of-the-virgin.jpg,1
el-greco_deposition-in-the-tomb.jpg,1
el-greco_dormition-of-the-virgin-1566.jpg,5
el-greco_feast-in-the-house-of-simon.jpg,5
el-greco_female-portrait.jpg,6
el-greco_holy-family-1592.jpg,1
el-greco_holy-family-with-st-anne.jpg,5
el-greco_julian-romero-de-las-azanas-and-his-patron-st-julian.jpg,6
el-greco_lady-with-a-flower-in-her-hair.jpg,6
el-greco_laocoon.jpg,1
el-greco_madonna-of-charity.jpg,1
el-greco_marriage-at-cana.jpg,5
el-greco_martyrdom-of-st-maurice-and-his-legions-1581.jpg,5
el-greco_mary-magdalene-in-penitence.jpg,1
el-greco_mount-sinai-1570.jpg,1
el-greco_not-identified.jpg,2
el-greco_opening-of-the-fifth-seal-the-vision-of-saint-john-the-divine(1).jpg,1
el-greco_penitent-magdalene.jpg,6
el-greco_pentecost.jpg,1
el-greco_poet-ercilla-y-zuniga-by-el-greco.jpg,6
el-greco_portrait-of-a-doctor-rodrigo-de-la-fuente.jpg,6
el-greco_portrait-of-a-gentleman-from-casa-de-leiva-1580.jpg,6
el-greco_portrait-of-a-man-1.jpg,6
el-greco_portrait-of-a-man-2.jpg,6
el-greco_portrait-of-a-man-andrea-palladio-1575.jpg,6
el-greco_portrait-of-a-man.jpg,6
el-greco_portrait-of-a-young-man.jpg,6
el-greco_portrait-of-alonso-de-herrera.jpg,6
el-greco_portrait-of-an-elder-nobleman.jpg,6
el-greco_portrait-of-an-old-man-presumed-self-portrait-of-el-greco.jpg,6
el-greco_portrait-of-cardinal-tavera.jpg,6
el-greco_portrait-of-diego-de-covarrubias.jpg,6
el-greco_portrait-of-dominican-friar.jpg,6
el-greco_portrait-of-don-rodrigo-vasquez.jpg,6
el-greco_portrait-of-fray-hortensio-felix-paravicino-1609.jpg,5
el-greco_portrait-of-giulio-clovio-1572.jpg,6
el-greco_portrait-of-jeronimo-de-cevallos-1613.jpg,6
el-greco_portrait-of-juan-alfonso-de-pimentel-y-herrera.jpg,6
el-greco_portrait-of-pope-pius-v.jpg,6
el-greco_portrait-of-the-artist-s-son-jorge-manuel-theotokopoulos.jpg,6
el-greco_resurrection-1579.jpg,1
el-greco_st-andrew-and-st-francis-1604.jpg,5
el-greco_st-antony-of-padua.jpg,0
el-greco_st-bartholomew.jpg,6
el-greco_st-bernardino-of-siena-1604.jpg,6
el-greco_st-dominic-praying.jpg,6
el-greco_st-francis-and-brother-leo-meditating-on-death.jpg,1
el-greco_st-francis-and-brother-rufus-1606.jpg,1
el-greco_st-francis-praying-1595.jpg,6
el-greco_st-francis-praying.jpg,1
el-greco_st-francis-receiving-the-stigmata-1.jpg,6
el-greco_st-francis-receiving-the-stigmata-2.jpg,1
el-greco_st-francis-receiving-the-stigmata-3.jpg,1
el-greco_st-francis-receiving-the-stigmata.jpg,1
el-greco_st-francis-s-vision-of-the-flaming-torch.jpg,1
el-greco_st-idelfonso-1.jpg,5
el-greco_st-idelfonso.jpg,5
el-greco_st-jacobus.jpg,1
el-greco_st-james-the-less.jpg,6
el-greco_st-jerome-as-cardinal.jpg,6
el-greco_st-jerome-penitent.jpg,1
el-greco_st-jerome.jpg,1
el-greco_st-john-the-baptist-1579.jpg,1
el-greco_st-john-the-baptist.jpg,1
el-greco_st-john-the-evangelist-1579.jpg,6
el-greco_st-john-the-evangelist-and-st-francis.jpg,5
el-greco_st-john-the-evangelist.jpg,6
el-greco_st-joseph-and-the-christ-child-1599.jpg,1
el-greco_st-louis-king-of-france-with-a-page.jpg,5
el-greco_st-luke-painting-the-virgin-1568.jpg,5
el-greco_st-luke.jpg,6
el-greco_st-martin-and-the-beggar.jpg,1
el-greco_st-mary-magdalene.jpg,6
el-greco_st-paul-and-st-peter.jpg,1
el-greco_st-peter-and-st-paul.jpg,6
el-greco_st-peter-in-penitence.jpg,1
el-greco_st-peter.jpg,1
el-greco_st-sebastian-1.jpg,1
el-greco_st-sebastian-2.jpg,1
el-greco_st-sebastian.jpg,1
el-greco_st-veronica-with-the-holy-shroud.jpg,6
el-greco_stigmatisation-of-st-francis.jpg,1
el-greco_study-of-a-man.jpg,6
el-greco_the-adoration-of-the-name-of-jesus.jpg,1
el-greco_the-agony-in-the-garden-1.jpg,1
el-greco_the-agony-in-the-garden.jpg,1
el-greco_the-annunciation-1576.jpg,5
el-greco_the-baptism.jpg,1
el-greco_the-burial-of-the-count-of-orgaz-1587.jpg,1
el-greco_the-disrobing-of-christ-1579.jpg,5
el-greco_the-disrobing-of-christ.jpg,5
el-greco_the-dream-of-philip-ii-1579.jpg,4
el-greco_the-ecstasy-of-st-francis-of-assisi.jpg,6
el-greco_the-entombment-of-christ-1570.jpg,1
el-greco_the-holy-family-with-st-anne-and-the-young-st-john-the-baptist.jpg,1
el-greco_the-holy-family.jpg,1
el-greco_the-holy-trinity-1577.jpg,1
el-greco_the-knight-with-his-hand-on-his-breast.jpg,6
el-greco_the-last-supper.jpg,5
el-greco_the-marriage-of-the-virgin.jpg,5
el-greco_the-nativity.jpg,1
el-greco_the-penitent-magdalene-1578.jpg,6
el-greco_the-repentant-peter.jpg,1
el-greco_the-resurrection-1600.jpg,1
el-greco_the-resurrection.jpg,1
el-greco_the-virgin-and-child-with-st-martina-and-st-agnes-1599.jpg,1
el-greco_the-virgin-of-the-immaculate-conception-1.jpg,1
el-greco_the-virgin-of-the-immaculate-conception-and-st-john-1585.jpg,1
el-greco_the-virgin-of-the-immaculate-conception.jpg,1
el-greco_the-visitation.jpg,6
el-greco_view-and-plan-of-toledo.jpg,4
el-greco_view-of-toledo(1).jpg,3
el-greco_vincenzo-anastagi.jpg,1
el-greco_virgin-mary-1.jpg,6
el-greco_virgin-mary.jpg,6
el-lissitzky_book-cover-for-ingle-tsingl-khvat-by-mani-leib.jpg,0
el-lissitzky_illustration-by-el-lissitzky-to-the-hen-who-wanted-a-comb-1919.jpg,2
el-lissitzky_illustration-for-jewish-folk-tale-the-goat-1919.jpg,0
el-lissitzky_illustration-to-aggadah-1919.jpg,0
el-lissitzky_illustration-to-chad-gadya-1919.jpg,0
elaine-de-kooning_abstract-1970.jpg,2
elaine-de-kooning_abstraction-standing-bull-1958.jpg,0
elaine-de-kooning_al-lazar-man-in-a-hotel-room-1954.jpg,4
elaine-de-kooning_al-lazar-man-in-a-hotel-room-1954_1.jpg,4
elaine-de-kooning_bacchus-1983.jpg,4
elaine-de-kooning_bacchus-3-1978.jpg,0
elaine-de-kooning_bacchus-69-purple-and-green-1982.jpg,4
elaine-de-kooning_bull-matador-1960.jpg,0
elaine-de-kooning_cave-126-1986.jpg,4
elaine-de-kooning_charging-bull-no-7-1959.jpg,4
elaine-de-kooning_fairfield-porter-1-1954.jpg,6
elaine-de-kooning_fairfield-porter-1-1954_1.jpg,6
elaine-de-kooning_glass-wall-1987.jpg,4
elaine-de-kooning_harold-rosenberg-1956.jpg,4
elaine-de-kooning_harold-rosenberg-1956_1.jpg,4
elaine-de-kooning_home-1953.jpg,4
elaine-de-kooning_italian-summer-28-1970.jpg,4
elaine-de-kooning_john-f-kennedy-1962.jpg,6
elaine-de-kooning_john-f-kennedy-1962_1.jpg,6
elaine-de-kooning_john-f-kennedy-1963-1.jpg,0
elaine-de-kooning_john-f-kennedy-1963-1_1.jpg,0
elaine-de-kooning_john-f-kennedy-1963.jpg,4
elaine-de-kooning_john-f-kennedy-1963_1.jpg,4
elaine-de-kooning_magic-wall-1986.jpg,8
elaine-de-kooning_pele-no-1-1982.jpg,6
elaine-de-kooning_portrait-of-jack-greenbaum-1959.jpg,6
elaine-de-kooning_portrait-of-jack-greenbaum-1959_1.jpg,6
elaine-de-kooning_self-portrait-1946.jpg,0
elaine-de-kooning_spring-1965.jpg,4
elaine-de-kooning_standing-bull-1957.jpg,4
elaine-de-kooning_sunday-afternoon-1957.jpg,4
elaine-de-kooning_thomas-b-hess-1956.jpg,4
elaine-de-kooning_thomas-b-hess-1956_1.jpg,4
elaine-de-kooning_torchlight-cave-drawing-i-1985.jpg,4
elaine-de-kooning_torchlight-cave-drawing-v-1985.jpg,4
elaine-de-kooning_untitled-1958.jpg,4
elaine-de-kooning_untitled-1965.jpg,4
elaine-de-kooning_untitled-1984-1.jpg,4
elaine-de-kooning_untitled-1984.jpg,8
elaine-de-kooning_untitled-bull-1973.jpg,4
elaine-de-kooning_untitled-collage-1960.jpg,4
eliseu-visconti_a-carta.jpg,6
eliseu-visconti_a-m-sica-1898.jpg,0
eliseu-visconti_a-providencia-guia-cabral.jpg,4
eliseu-visconti_a-providencia-guia-cabral_1.jpg,4
eliseu-visconti_bas-de-portiere.jpg,0
eliseu-visconti_carta-bilhete-300-r-is.jpg,2
eliseu-visconti_carta-bilhete.jpg,2
eliseu-visconti_cartaz-da-companhia-ant-rtica-projeto.jpg,0
eliseu-visconti_cartaz-da-companhia-ant-rtica.jpg,0
eliseu-visconti_cer-mica-o-amor.jpg,2
eliseu-visconti_dorso-de-mulher(1).jpg,1
eliseu-visconti_dorso-de-mulher.jpg,6
eliseu-visconti_esperan-a-sonho-mistico.jpg,1
eliseu-visconti_esperan-a-sonho-mistico_1.jpg,1
eliseu-visconti_ex-libris-bibliotheca-nacional-1903.jpg,0
eliseu-visconti_exhibition-catalogue-1901.jpg,0
eliseu-visconti_figura-feminina.jpg,6
eliseu-visconti_garden-in-luxembourg-1905.jpg,7
eliseu-visconti_giovent.jpg,6
eliseu-visconti_ilusoes-perdidas.jpg,6
eliseu-visconti_in-alameda-1931.jpg,3
eliseu-visconti_in-the-summer.jpg,1
eliseu-visconti_jardim-de-luxemburgo-1905.jpg,1
eliseu-visconti_kiss-1909.jpg,1
eliseu-visconti_latin-american-presidental-inauguration-brazil-1891-1925.jpg,5
eliseu-visconti_latin-american-presidental-inauguration-brazil-1891-1925_1.jpg,5
eliseu-visconti_maternidade-1906(1).jpg,5
eliseu-visconti_maternidade.jpg,1
eliseu-visconti_mo-a-no-trigal.jpg,3
eliseu-visconti_mother-and-son.jpg,1
eliseu-visconti_motivo-para-seda.jpg,2
eliseu-visconti_my-child-tobias-at-six-months-1910.jpg,1
eliseu-visconti_my-house-1929.jpg,7
eliseu-visconti_nu-deitado.jpg,1
eliseu-visconti_nu-feminino(1).jpg,1
eliseu-visconti_nu-feminino.jpg,1
eliseu-visconti_nude.jpg,1
eliseu-visconti_oreadas.jpg,1
eliseu-visconti_oreadas_1.jpg,1
eliseu-visconti_primavera.jpg,1
eliseu-visconti_recompensa-de-s-o-sebasti-o.jpg,1
eliseu-visconti_recompensa-de-s-o-sebasti-o_1.jpg,1
eliseu-visconti_self-portrait-1902.jpg,6
eliseu-visconti_self-portrait.jpg,6
eliseu-visconti_selo-100-reis.jpg,2
